rxn num,lv,uv,ldGr,udGr
420,0.918344,367.691819,-297.540372,-0.0001
421,0.918344,367.691819,-124.321459,-0.0001
422,0.918344,367.691819,-92.951072,-0.0001
423,0.918344,6.710755,-inf,inf
424,0.0,0.0,-inf,inf
425,0.0,0.0,-250.486921,136.591808
426,3.619871,436.912163,-61.203031,-0.0001
427,0.0,0.0,-187.566754,26.030761
428,-1000.0,1000.0,-280.146821,90.549314
429,3.619871,436.912163,-130.070771,-0.0001
430,-999.1044,1000.0,-17.342583,122.744449
431,-1000.0,1000.0,-83.128781,74.878709
432,-0.0,1000.0,-155.309416,49.252875
433,-999.1044,1000.0,-112.438905,91.553439
434,0.0,1000.0,-311.828786,-136.575742
435,0.0,1000.0,-295.221359,-114.200804
436,0.0,1000.0,-310.774309,-129.753754
437,0.0,1000.0,-189.212988,-18.828766
438,0.0,0.0,-212.475619,-36.323887
439,0.0,0.0,-183.710012,41.070326
440,-1000.0,999.999987,-156.075466,50.385819
441,1.1e-05,48.275853,-496.797206,-0.0001
442,3.3e-05,439.275611,-137.460304,-0.0001
443,3.3e-05,439.275611,-212.410898,-15.995783
445,-1000.0,1000.0,-117.044445,79.176432
446,0.918344,367.691819,-275.061144,-0.0001
447,0.918344,367.691819,-103.532175,-0.0001
448,0.527467,285.436733,-160.118501,-0.0001
449,0.49056,1000.0,-166.659794,-0.0001
450,0.0,258.512793,-94.367617,77.835422
451,0.0,1000.0,-168.871809,-14.612553
452,0.0,1000.0,-190.885741,-30.580912
453,2.043681,368.817157,-84.447596,-0.0001
454,0.0,0.0,-148.690837,65.885942
455,0.0,0.0,-148.766661,65.810133
456,0.0,0.0,-148.693339,65.883417
457,0.0,0.0,-150.88215,63.694285
458,-0.0,0.0,-150.808828,63.767568
459,-1000.0,1000.0,-143.47034,16.719216
460,-1000.0,1000.0,-143.470274,16.71918
461,-1000.0,1000.0,-143.470441,16.719273
462,-1000.0,1000.0,-143.47031,16.719264
463,-1000.0,1000.0,-143.470398,16.719292
464,-1000.0,1000.0,-143.470369,16.719259
465,-1000.0,1000.0,-143.470215,16.719067
466,-1000.0,1000.0,-143.470391,16.7192
468,-1000.0,1000.0,-143.470322,16.719209
469,-1000.0,1000.0,-143.470333,16.719203
470,-1000.0,1000.0,-143.47019,16.719095
471,-1000.0,1000.0,-143.470389,16.719216
472,-1000.0,1000.0,-85.368215,16.719241
473,-1000.0,1000.0,-143.470278,16.719177
474,-1000.0,1000.0,-143.470322,16.719195
475,-1000.0,1000.0,-143.470175,16.719037
476,-1000.0,1000.0,-143.470334,16.719135
477,-1000.0,1000.0,-143.470302,16.719193
478,-1000.0,1000.0,-143.470334,16.719153
479,0.0,0.0,-266.203409,-83.193853
480,0.0,0.0,-266.203349,-83.193883
481,0.0,0.0,-266.203333,-83.193905
482,0.0,0.0,-266.203311,-83.193902
483,0.0,0.0,-266.20332,-83.193887
484,0.0,0.0,-266.203404,-83.193828
485,0.0,0.0,-266.203261,-83.193968
486,0.0,0.0,-266.203348,-83.193891
487,0.0,0.0,-266.203382,-83.193842
488,0.0,0.0,-266.203332,-83.19387
489,0.0,0.0,-145.118802,15.070485
490,0.0,0.0,-145.118736,15.070718
491,0.0,0.0,-145.118896,15.070818
492,0.0,0.0,-145.118764,15.070809
493,0.0,0.0,-145.118862,15.070828
494,0.0,0.0,-145.118833,15.070795
495,0.0,0.0,-145.11867,15.070612
496,0.0,0.0,-145.118846,15.070745
497,0.0,0.0,-145.118828,15.070786
498,0.0,0.0,-145.11877,15.070761
499,0.0,0.0,-145.118787,15.070749
500,0.0,0.0,-145.118644,15.070641
501,0.0,0.0,-145.118839,15.070766
502,0.0,0.0,-145.118742,15.07079
503,0.0,0.0,-145.118733,15.070722
504,0.0,0.0,-145.118778,15.070739
505,0.0,0.0,-145.118626,15.070586
506,0.0,0.0,-145.118792,15.070677
507,0.0,0.0,-145.118749,15.070746
508,0.0,0.0,-145.118781,15.070706
509,0.0,1000.0,-234.69491,-51.685354
510,0.0,1000.0,-234.69485,-51.685385
511,0.0,1000.0,-234.694845,-51.685416
512,0.0,1000.0,-234.694823,-51.685413
513,0.0,1000.0,-234.694825,-51.685392
514,0.0,1000.0,-234.694908,-51.685333
515,0.0,1000.0,-234.694772,-51.685478
516,0.0,1000.0,-234.694858,-51.685401
517,0.0,1000.0,-234.694897,-51.685357
518,0.0,1000.0,-234.694847,-51.685386
519,0.0,1000.0,-176.910789,-13.762266
520,0.0,1000.0,-177.506619,-12.46254
521,-1000.0,1000.0,-131.264243,113.444545
523,-544.93585,1000.0,-146.201216,105.355412
524,-1000.0,1000.0,-89.999613,66.478573
525,-1000.0,997.082448,-106.545864,103.207721
526,-1000.0,997.082448,-106.546154,103.207432
527,2.917552,21.319883,-inf,inf
528,0.0,0.0,-inf,inf
529,1.1e-05,145.012511,-61.337219,-0.0001
531,2.917552,439.426756,-98.474622,-0.0001
532,0.0,999.50944,-219.569184,-30.667008
533,0.066705,286.547361,-464.287792,-235.406632
534,0.0,0.0,-227.231445,5.415975
535,0.0,0.0,-263.044026,-40.362452
536,-1000.0,1000.0,-94.535596,100.576466
537,-1000.0,1000.0,-102.148976,54.9459
538,-1000.0,1000.0,-84.641557,85.665264
539,3.619871,436.783765,-159.617071,-0.0001
540,-1000.0,1000.0,-127.354354,25.985437
541,-1000.0,1000.0,-127.38307,25.95672
543,-1000.0,1000.0,-100.130678,100.194972
544,-1000.0,1000.0,-100.137182,100.188467
545,-1000.0,1000.0,-inf,inf
546,0.0,1000.0,-75.086825,93.728848
547,-1000.0,1000.0,-133.560133,19.915937
548,0.0,0.0,-74.445956,97.770645
549,0.0,0.0,-120.067407,81.624775
