,dGr_prime,SD of dGr_prime
r_3062,-24.64346969604492,41.260143238161135
r_3063,-19.89266403198242,2.847266318775947
r_3064,-19.892704315185547,2.8472443924280575
r_3065,-19.892682342529298,2.847253879255407
r_3066,-16.887032928466798,2.181491053806469
r_3067,-21.63779037475586,41.19440372525246
r_3068,-21.637809295654296,41.19439747165393
r_3069,-21.637803192138673,41.19440864320986
r_3070,-19.892692108154296,2.847273949815776
r_3071,,
r_3072,-19.892711029052734,2.8472725603753224
r_3073,-19.89269088745117,2.847268487064036
r_3074,-19.892706146240233,2.8472422443871035
r_3075,-14.820110931396485,2.130581304477685
r_3076,-19.892698211669924,2.8472711877005876
r_3077,-19.892696380615234,2.847257497481209
r_3078,-16.887020111083984,2.1814742312271904
r_3079,-21.959580535888673,2.3978822274213885
r_3080,-16.887013397216798,2.181483600294042
r_3081,-16.88700912475586,2.1814607629665757
r_3082,,
r_3083,,
r_3084,,
r_3085,,
r_3086,,
r_3087,,
r_3088,-19.456962334379764,2.242417897579975
r_3089,,
r_3090,,
r_3091,,
r_3092,,
r_3093,,
r_3094,,
r_3095,,
r_3096,-19.456967827543828,2.2424233275612706
r_3097,,
r_3098,,
r_3099,,
r_3100,-51.93087798122643,2.242411984251395
r_3101,-51.93081938747683,2.242376293486111
r_3102,-51.93085356716393,2.242411261141143
r_3103,-51.9308425808362,2.2424052565122095
r_3104,,
r_3105,-22.399606170654298,3.7141357673203137
r_3106,-22.399662322998047,3.7141178036499944
r_3107,-22.399624481201172,3.714136399749675
r_3108,,
r_3109,-22.399628143310547,3.7141319289523196
r_3110,-22.39966110229492,3.714120252544804
r_3111,-22.399647674560548,3.7141571444764914
r_3112,,
r_3113,,
r_3114,,
r_3115,,
r_3116,,
r_3117,,
r_3118,-23.916041717529296,1.8800363285489299
r_3119,-27.57733627319336,3.2617865438530615
r_3120,,
r_3121,,
r_3122,,
r_3123,,
r_3124,,
r_3125,,
r_3126,-21.286263830653557,1.8800248345746156
r_3127,-24.947550451747308,3.2617927653201657
r_3128,,
r_3129,,
r_3130,,
r_3131,,
r_3132,,
r_3133,,
r_3134,-21.28625528573168,1.8800403546982536
r_3135,-24.947545568934807,3.2617846113352984
r_3136,,
r_3137,,
r_3138,,
r_3139,,
r_3140,,
r_3141,,
r_3142,-32.7865927660218,1.8800433687674833
r_3143,-36.44787694570941,3.2617952112817235
r_3144,,
r_3145,,
r_3146,,
r_3147,,
r_3148,,
r_3149,,
r_3150,-23.916053924560547,1.8800252423695802
r_3151,,
r_3152,,
r_3153,,
r_3154,,
r_3155,,
r_3156,,
r_3157,,
r_3158,-21.287089517481746,1.8800338238870187
r_3159,,
r_3160,,
r_3161,,
r_3162,,
r_3163,,
r_3164,,
r_3165,,
r_3166,-21.28710294521612,1.8800280773705076
r_3167,,
r_3168,,
r_3169,,
r_3170,,
r_3171,,
r_3172,,
r_3173,,
r_3174,-32.781514146188286,1.8800365936303438
r_3175,,
r_3176,,
r_3177,,
r_3178,,
r_3179,,
r_3180,,
r_3181,,
r_3182,,
r_3183,,
r_3184,,
r_3185,,
r_3186,,
r_3187,,
r_3188,,
r_3189,,
r_3190,,
r_3191,,
r_3192,,
r_3193,,
r_3194,,
r_3195,,
r_3196,,
r_3197,,
r_3198,-23.916038665771485,1.8800764543868187
r_3199,,
r_3200,,
r_3201,,
r_3202,,
r_3203,,
r_3204,,
r_3205,,
r_3206,-21.25026014512716,1.8800656803181295
r_3207,,
r_3208,,
r_3209,,
r_3210,,
r_3211,,
r_3212,,
r_3213,,
r_3214,-21.250249463974818,1.8800696542288367
r_3215,,
r_3216,,
r_3217,,
r_3218,,
r_3219,,
r_3220,,
r_3221,,
r_3222,,
r_3223,,
r_3224,,
r_3225,,
r_3226,,
r_3227,,
r_3228,-29.899297140129082,0.33949779071842395
r_3229,,
r_3230,,
r_3231,,
r_3232,,
r_3233,,
r_3234,,
r_3235,,
r_3236,-28.67582169869202,0.33949835931643696
r_3237,,
r_3238,,
r_3239,,
r_3240,,
r_3241,,
r_3242,,
r_3243,,
r_3244,,
r_3245,,
r_3246,,
r_3247,,
r_3248,,
r_3249,,
r_3250,,
r_3251,,
r_3252,-22.42397262573242,2.0638462563516007
r_3253,-22.42398910522461,2.0638382548025644
r_3254,-23.63216354370117,2.191300278247389
r_3255,-23.632143402099608,2.191284372082426
r_3256,-23.63215866088867,2.191312991246466
r_3257,-23.632143402099608,2.191279919837183
r_3258,-22.54902877807617,2.6841416321825506
r_3259,-22.54904281616211,2.6841319858482313
r_3260,-23.63215866088867,2.1912724307532714
r_3261,-23.63216537475586,2.1912986584835745
r_3262,-23.63214279174805,2.1912736012317793
r_3263,-23.63216049194336,2.1913018059287044
r_3264,-15.167432098388671,2.0778925076097066
r_3265,-15.167412567138673,2.077850406545235
r_3266,-15.16743148803711,2.077856584144607
r_3267,,
r_3268,,
r_3269,-15.167412567138673,2.0778526045339434
r_3270,,
r_3271,-15.16741195678711,2.0778519934188853
r_3272,,
r_3273,-15.167397918701171,2.0778581298112213
r_3274,-15.167382659912109,2.077905061965518
r_3275,,
r_3276,,
r_3277,,
r_3278,,
r_3279,-15.16742416381836,2.0778576368651756
r_3280,-15.167415008544921,2.0778346046376046
r_3281,,
r_3282,-15.167382659912109,2.07788163157327
r_3283,,
r_3284,,
r_3285,,
r_3286,,
r_3287,-15.16743881225586,2.077891289478819
r_3288,-15.167390594482422,2.077871499508203
r_3289,,
r_3290,,
r_3291,,
r_3292,-15.167405242919921,2.0778547707496986
r_3293,,
r_3294,,
r_3295,-15.16736801147461,2.077855900107812
r_3296,,
r_3297,,
r_3298,,
r_3299,,
r_3300,,
r_3301,,
r_3302,,
r_3303,,
r_3304,,
r_3305,,
r_3306,,
r_3307,,
r_3308,,
r_3309,,
r_3310,,
r_3311,,
r_3312,,
r_3313,,
r_3314,,
r_3315,,
r_3316,,
r_3317,-19.89266403198242,2.8472707923464795
r_3318,-19.892713470458986,2.847258964926417
r_3319,-19.892706756591796,2.847277496562334
r_3320,,
r_3321,-19.892674407958985,2.847239405690394
r_3322,-19.89270309448242,2.847243101708006
r_3323,-19.892720794677736,2.847246489637151
r_3324,,
r_3325,-20.338880462646486,40.85707084217821
r_3326,,
r_3327,-19.892657318115234,2.847269288426101
r_3328,,
r_3329,,
r_3330,,
r_3331,,
r_3332,,
r_3333,,
r_3334,,
r_3335,,
r_3336,-0.21041294125883026,0.15031943501020625
r_3337,,
r_3338,,
r_3339,,
r_3340,,
r_3341,,
r_3342,,
r_3343,,
r_3344,0.3070082858803973,0.15031517523463747
r_3345,,
r_3346,,
r_3347,,
r_3348,-0.7792061936761172,0.5588650107383728
r_3349,,
r_3350,-0.7792159688377751,0.5588502287864685
r_3351,-0.779191530933474,0.5588953495025635
r_3352,-0.7791841995621098,0.5588504672050476
r_3353,-0.7791647088433251,0.5588719248771667
r_3354,-0.7791841995617119,0.5588561296463013
r_3355,-0.7791744243999688,0.5588512420654297
r_3356,-0.7792208564195846,0.558898389339447
r_3357,,
r_3358,-0.7792110812577562,0.5589065551757812
r_3359,-0.7791939747247625,0.5589398741722107
r_3360,-0.7792061936768846,0.5588904619216919
r_3361,-0.779162265053742,0.5588809847831726
r_3362,-0.7792110812573583,0.5588822364807129
r_3363,-0.7791817557721288,0.5588687658309937
r_3364,-0.7792203998825187,0.5589102506637573
r_3365,,
r_3366,-0.7792569971343255,0.5589216351509094
r_3367,-0.7792130685111829,0.5589467883110046
r_3368,-0.7792057371398187,0.5589097142219543
r_3369,-0.7792032933494397,0.5589280128479004
r_3370,-0.7792008495585492,0.5589327216148376
r_3371,-0.7791959619776776,0.5589125752449036
r_3372,-0.7791715836793003,0.5588708519935608
r_3373,,
r_3374,-0.7792057371406713,0.5588670372962952
r_3375,-0.7791788554459345,0.558910608291626
r_3376,-0.7791642523079076,0.5588613748550415
r_3377,-0.7791373706131708,0.5588607788085938
r_3378,-0.7791569209362024,0.558874785900116
r_3379,-0.7791520333553308,0.5588476061820984
r_3380,-0.7792086366439719,0.5589054822921753
r_3381,,
r_3382,-0.7792184118057435,0.5588902831077576
r_3383,-0.7792110804343793,0.5589207410812378
r_3384,-0.7791866425300782,0.5589055418968201
r_3385,-0.7791988614822003,0.5589012503623962
r_3386,-0.7792110804340382,0.5588977336883545
r_3387,-0.7791817549488087,0.5588697195053101
r_3388,-0.7791841987403529,0.5588738918304443
r_3389,,
r_3390,-0.779223299387354,0.5588990449905396
r_3391,-0.7792013052733751,0.5588974952697754
r_3392,-0.7791841987403814,0.558880090713501
r_3393,-0.7791476014884324,0.5588752031326294
r_3394,-0.7791866425304192,0.5588662624359131
r_3395,-0.779189086320855,0.5588496327400208
r_3396,-0.779222895052186,0.5588961243629456
r_3397,,
r_3398,-0.779257048513557,0.5588616132736206
r_3399,-0.7792228950521576,0.5589069724082947
r_3400,-0.7791984571477428,0.5588367581367493
r_3401,-0.7791984571477997,0.5588579177856445
r_3402,-0.7792033447282165,0.5588686466217041
r_3403,-0.7792131198899597,0.558850884437561
r_3404,-0.7792843247910639,0.5588590502738953
r_3405,,
r_3406,-0.7792867685814144,0.558846652507782
r_3407,-0.7792721058388565,0.5588806867599487
r_3408,-0.7792745496292355,0.558845043182373
r_3409,-0.7792476679344986,0.5588787198066711
r_3410,-0.7792598868862228,0.5588667392730713
r_3411,-0.7792476679340439,0.558842122554779
r_3412,-0.7791999936625018,0.5588763952255249
r_3413,,
r_3414,-0.7792293191477597,0.5588591694831848
r_3415,-0.7791951060816018,0.5589045286178589
r_3416,-0.7791951060816587,0.558866024017334
r_3417,-0.7791828871294229,0.5588803291320801
r_3418,-0.7791731715719834,0.558873176574707
r_3419,-0.7791902185003892,0.5588709712028503
r_3420,-0.7792219877773903,0.558899462223053
r_3421,,
r_3422,-0.7792317629391619,0.5589001774787903
r_3423,-0.7792244315677976,0.5589330792427063
r_3424,-0.7792171001965471,0.5588842034339905
r_3425,-0.7791779995495176,0.5588933825492859
r_3426,-0.7792122126152776,0.5589045882225037
r_3427,-0.7792171001961492,0.5588476061820984
r_3428,-1.3874578338738672,0.85662841796875
r_3429,,
r_3430,-1.3874945503349636,0.8565857410430908
r_3431,-1.3874896627541489,0.856630265712738
r_3432,-1.3874481779213284,0.8565937876701355
r_3433,-1.3874530655022568,0.8566319346427917
r_3434,-1.3874358993641067,0.8566098809242249
r_3435,-1.3874065738788772,0.8566102385520935
r_3436,-1.3874578338738672,0.8565918207168579
r_3437,,
r_3438,-1.3874407869453762,0.8565859794616699
r_3439,-1.3874310117836899,0.856636106967926
r_3440,-1.3874188524360989,0.8565972447395325
r_3441,-1.3874139648552841,0.8566116690635681
r_3442,-1.3874163490406204,0.8565841913223267
r_3443,-1.3874163490406204,0.8565893173217773
r_3444,-1.3874038601700533,0.8565689921379089
r_3445,,
r_3446,-1.3874356890502781,0.8565760254859924
r_3447,-1.3874063635651055,0.8566038608551025
r_3448,-1.3874087477508397,0.8565896153450012
r_3449,-1.3873795414749566,0.8566024303436279
r_3450,-1.3874112511455223,0.8566102981567383
r_3451,-1.3873721504985497,0.8565480709075928
r_3452,-1.3873891974274386,0.8565457463264465
r_3453,,
r_3454,-1.387391700822434,0.8565729260444641
r_3455,-1.3873819256607476,0.8565812110900879
r_3456,-1.3873697663131566,0.8565797805786133
r_3457,-1.3873599911514702,0.8565619587898254
r_3458,-1.387357487755935,0.8565762639045715
r_3459,-1.387367262917678,0.8565199375152588
r_3460,-1.3873898559470206,0.8565949201583862
r_3461,,
r_3462,-1.3874070220846306,0.8566386103630066
r_3463,-1.3874070220846875,0.8566714525222778
r_3464,-1.387394743527807,0.8566356897354126
r_3465,-1.3873655372519238,0.8566263914108276
r_3466,-1.3873972469224896,0.8566185235977173
r_3467,-1.387358146275517,0.8566142916679382
r_3468,-1.3873704248327101,0.8565705418586731
r_3469,,
r_3470,-1.387402134503759,0.8565899729728699
r_3471,-1.387358146275858,0.8566238284111023
r_3472,-1.3874142938512932,0.8565787076950073
r_3473,-1.3873068862813511,0.8565773367881775
r_3474,-1.3873532586946453,0.856583833694458
r_3475,-1.3873776965990032,0.8565536737442017
r_3476,-1.3874362730774976,0.8565868139266968
r_3477,,
r_3478,-1.387438657263317,0.856609046459198
r_3479,-1.387428882101517,0.8566280007362366
r_3480,-1.3874118351731681,0.856641948223114
r_3481,-1.3874069475922397,0.8565971851348877
r_3482,-1.3874191069394328,0.8565970063209534
r_3483,-1.3873995566159465,0.8565837740898132
r_3484,-1.387433769682474,0.8565910458564758
r_3485,,
r_3486,-1.387475254515266,0.8565951585769653
r_3487,-1.3874313854966545,0.8566054105758667
r_3488,-1.3874337696825023,0.8566105365753174
r_3489,-1.3874093317780876,0.8565824031829834
r_3490,-1.387402060011084,0.8565834760665894
r_3491,-1.3874167227536987,0.8565895557403564
r_3492,-1.387394494182189,0.8565850853919983
r_3493,,
r_3494,-1.3874091569248321,0.8566036820411682
r_3495,-1.387389606601289,0.8566177487373352
r_3496,-1.3873774472538116,0.8565989136695862
r_3497,-1.3873847190204174,0.856596827507019
r_3498,-1.3873871032058673,0.8565735220909119
r_3499,-1.387391990786739,0.8565788269042969
r_3500,-1.3874164286914663,0.8565793633460999
r_3501,,
r_3502,-1.387426203853238,0.8566084504127502
r_3503,-1.3874213162723095,0.8566001653671265
r_3504,-1.3873847190204742,0.8566210269927979
r_3505,-1.3874042693439037,0.8565760254859924
r_3506,-1.38742620385284,0.8565926551818848
r_3507,-1.3874066535293537,0.8565919995307922
r_3508,1.220703097715159e-06,2.438352385070175e-05
r_3509,-1.220703097715159e-06,1.7220138033735566e-05
r_3510,1.8310546465727384e-06,2.5098737751250155e-05
r_3511,0.0,2.9900997105869465e-05
r_3512,0.0,2.441406286379788e-05
r_3513,-1.220703097715159e-06,1.2145844266342465e-05
r_3514,-4.882812390860636e-06,5.960232738289051e-05
r_3515,6.10351571594947e-06,4.184359568171203e-05
r_3516,-6.103515488575795e-07,4.272025034879334e-05
r_3517,8.544921911379788e-06,6.7976834543515e-05
r_3518,-3.051757857974735e-06,5.6847948144422844e-05
r_3519,-5.4931642807787284e-06,6.124536594143137e-05
r_3520,5.798339770990424e-06,5.1192273531341925e-05
r_3521,-6.408691206161166e-06,4.713854650617577e-05
r_3522,1.1596679541980848e-05,6.556380685651675e-05
r_3523,5.798339770990424e-06,5.6221131671918556e-05
r_3524,-5.187988335819682e-06,5.494096330949105e-05
r_3525,0.0,0.0
r_3526,0.0,0.0
r_3527,0.0,0.0
r_3528,3.662109293145477e-06,4.386045839055441e-05
r_3529,4.882812390860636e-06,5.7047465816140175e-05
r_3530,-6.10351571594947e-06,4.002342757303268e-05
r_3531,0.0,0.0
r_3532,2.441406195430318e-06,3.8524736737599596e-05
r_3533,1.220703097715159e-06,2.7268444682704285e-05
r_3534,0.0,2.9900997105869465e-05
r_3535,-2.441406195430318e-06,2.4291684894706123e-05
r_3536,0.0,0.0
r_3537,0.0,0.0
r_3538,-4.882812390860636e-06,7.704948075115681e-05
r_3539,3.662109293145477e-06,5.019747550250031e-05
r_3540,0.0,2.283726462337654e-05
r_3541,0.0,2.9900997105869465e-05
r_3542,5.4931642807787284e-06,3.353602733113803e-05
r_3543,2.441406195430318e-06,2.429168853268493e-05
r_3544,1.220703097715159e-06,1.4900580936227925e-05
r_3545,9.155273232863692e-07,7.4189729275531135e-06
r_3546,-4.272460955689894e-06,2.1152005501789972e-05
r_3547,3.051757857974735e-06,3.272645699325949e-05
r_3548,-3.662109293145477e-06,1.9435648937360384e-05
r_3549,4.882812390860636e-06,3.417968764551915e-05
r_3550,2.441406195430318e-06,4.221586277708411e-05
r_3551,0.0,5.980199421173893e-05
r_3552,2.441406195430318e-06,7.32014887034893e-05
r_3553,-2.441406195430318e-06,1.7089843822759576e-05
r_3554,-1.220703143189894e-05,9.37639779294841e-05
r_3555,-2.441406195430318e-06,8.093547512544319e-05
r_3556,7.324218586290954e-06,7.287505286512896e-05
r_3557,0.0,0.0001035800960380584
r_3558,-7.324218586290954e-06,5.4097941756481305e-05
r_3559,9.765624781721272e-06,8.400709339184687e-05
r_3560,0.0,7.72040439187549e-05
r_3561,9.765624781721272e-06,4.784160046256147e-05
r_3562,3.662109293145477e-06,6.563479109900072e-05
r_3563,,
r_3564,-1.220703097715159e-06,5.319520641933195e-05
r_3565,0.0,5.17900480190292e-05
r_3566,-3.662109293145477e-06,6.0925194702576846e-05
r_3567,-2.441406195430318e-06,6.681607919745147e-05
r_3568,-1.220703097715159e-06,5.0316066335653886e-05
r_3569,6.10351571594947e-06,6.313525955192745e-05
r_3570,3.0517577442878974e-07,1.4632534657721408e-05
r_3571,-35.37878289082076,2.001171378651634e-05
r_3572,-33.097507837729864,2.4383525669691153e-05
r_3573,-39.94273895639506,2.7048970878240652e-05
r_3574,-37.6614657343587,2.4291686713695526e-05
r_3575,-61.686563687495266,5.257178781903349e-05
r_3576,-66.25052585658509,3.955529973609373e-05
r_3577,-70.81447764969863,5.368319034460001e-05
r_3578,-68.53250419454827,4.139605880482122e-05
r_3579,-75.37844256537011,6.132362614152953e-05
r_3580,-73.09646300670425,4.234252264723182e-05
r_3581,-8.230999730494663,2.429168853268493e-05
r_3582,-5.838514482461903,2.1107929569552653e-05
r_3583,-29.717320443014557,6.573688006028533e-05
r_3584,-28.576316772205132,4.2215859139105305e-05
r_3585,-14.46586219236923,0.0
r_3586,-13.839065139945173,1.4900580936227925e-05
r_3587,-1.5412721758407883,0.0
r_3588,-75.30529243822059,6.417694385163486e-05
r_3589,-73.02332142447644,9.016692638397217e-05
r_3590,-79.86923446570937,8.06403550086543e-05
r_3591,-77.5872756589962,8.004685514606535e-05
r_3592,-79.86925155555274,4.784160046256147e-05
r_3593,-77.58725612774619,7.287506741704419e-05
r_3594,-84.43320334866587,7.704947347519919e-05
r_3595,-82.15121036226594,8.400708611588925e-05
r_3596,-2.2819781914105643,0.0
r_3597,9.127912824564431,6.990790097916033e-06
r_3598,84.5063424894868,6.089078669901937e-05
r_3599,89.07031137244354,5.952962601440959e-05
r_3600,93.63426896389689,7.176498911576346e-05
r_3601,-14.465859750963034,2.4291684894706123e-05
r_3602,-14.467396370765584,3.860202195937745e-05
r_3603,-1.1409891689813991,0.0
r_3604,-2.2819781914105643,0.0
r_3605,-1.6145368496209755,0.0
r_3606,22.819792627415076,2.136012517439667e-05
r_3607,20.53781593396843,4.2215859139105305e-05
r_3608,35.37878472187552,1.9262368368799798e-05
r_3609,33.09750539632367,2.1107929569552653e-05
r_3610,39.942742618504354,2.441406286379788e-05
r_3611,37.6614669550618,2.082363425870426e-05
r_3612,79.9424022930537,4.9640570068731904e-05
r_3613,84.50634767747559,6.083953121560626e-05
r_3614,89.0703119827952,6.225809920579195e-05
r_3615,93.63426682766635,4.697229451267049e-05
r_3616,,
r_3617,,
r_3618,,
r_3619,,
r_3620,,
r_3621,,
r_3622,93.77742187855563,4.095613621757366e-05
r_3623,,
r_3624,,
r_3625,,
r_3626,,
r_3627,,
r_3628,,
r_3629,,
r_3630,94.82866340302687,6.828303594375029e-05
r_3631,,
r_3632,,
r_3633,,
r_3634,,
r_3635,,
r_3636,,
r_3637,,
r_3638,-7.934570021461695e-06,5.5036656704032794e-05
r_3639,,
r_3640,-2.441406195430318e-06,7.320148142753169e-05
r_3641,2.441406195430318e-06,8.799229544820264e-05
r_3642,-4.882812390860636e-06,7.704947347519919e-05
r_3643,2.441406195430318e-06,9.452373342355713e-05
r_3644,1.4648437172581907e-05,6.748181476723403e-05
r_3645,-7.324218586290954e-06,8.064036228461191e-05
r_3646,4.882812390860636e-06,6.888054485898465e-05
r_3647,-1.220703143189894e-05,8.004685514606535e-05
r_3648,-11.409891332410846,0.0
r_3649,-9.284592942694683,0.0
r_3650,-5.704945844907009,0.0
r_3651,-73.1911680166448,2.4291684894706123e-05
r_3652,-73.19493771645688,3.208847192581743e-05
r_3653,0.0,0.0
r_3654,,
r_3655,,
r_3656,,
r_3657,,
r_3658,,
r_3659,,
r_3660,,
r_3661,,
r_3662,-9.698407595321221,0.0
r_3663,-7.722700776915499,0.0
r_3664,-4.849203968170961,0.0
r_3665,0.0,0.0
r_3666,-62.10751484101222,2.4291686713695526e-05
r_3667,-62.11138063195213,3.227369234082289e-05
r_3668,3.4229671117110323,0.0
r_3669,0.0,0.0
r_3670,102.75300270958041,6.402585131581873e-05
r_3671,109.59895023567563,4.641381383407861e-05
r_3672,-112.95792274178757,6.888054485898465e-05
r_3673,-109.53495767624962,9.452373342355713e-05
r_3674,-119.80386752130066,7.704947347519919e-05
r_3675,-116.3809000143565,9.753410267876461e-05
r_3676,-119.80385287286349,4.784160046256147e-05
r_3677,-116.38090489716889,7.658392860321328e-05
r_3678,-53.06294508426235,1.9262368368799798e-05
r_3679,-59.90888009815063,2.1107929569552653e-05
r_3680,-54.37718028718642,5.319521005731076e-05
r_3681,-26.250873201079035,1.8300372175872326e-05
r_3682,-30.814828656301334,3.0511475415551104e-05
r_3683,-53.63461752909352,4.858337342739105e-05
r_3684,-58.198563218691135,4.995942799723707e-05
r_3685,-109.53495289799596,0.0001061660805135034
r_3686,-107.2529818842518,9.134905849350616e-05
r_3687,-114.09889736689048,9.568320092512295e-05
r_3688,,
r_3689,,
r_3690,-104.97099378066424,0.00010874540021177381
r_3691,,
r_3692,-109.53496266362075,8.799229544820264e-05
r_3693,,
r_3694,-111.81693611877111,6.454738468164578e-05
r_3695,-118.6628882225032,0.00010253905202262104
r_3696,,
r_3697,,
r_3698,,
r_3699,,
r_3700,-114.09891933954624,6.45473919576034e-05
r_3701,-114.09890469110861,6.342959386529401e-05
r_3702,,
r_3703,-118.66289066390985,0.00011056632502004504
r_3704,,
r_3705,,
r_3706,,
r_3707,,
r_3708,-114.09891201532766,8.4431711002253e-05
r_3709,-118.66286380844124,0.00010874540021177381
r_3710,,
r_3711,-5.704947065612281,1.4900581845722627e-05
r_3712,,
r_3713,-116.38088302907184,9.376398520544171e-05
r_3714,,
r_3715,,
r_3716,-118.6628516014089,0.00010412533447379246
r_3717,-52.48549933173191,2.4291686713695526e-05
r_3718,-52.48550665595048,3.417968764551915e-05
r_3719,-57.04946089047579,6.454738468164578e-05
r_3720,-50.203523435175114,2.9900997105869465e-05
r_3721,-82.15121284244243,6.417694385163486e-05
r_3722,-86.7151646355551,8.004684787010774e-05
r_3723,-84.43319606321758,6.454738468164578e-05
r_3724,-88.99715518054883,8.457279182039201e-05
r_3725,-84.433188738999,8.400708611588925e-05
r_3726,-88.997169828986,9.655136818764731e-05
r_3727,-88.9971429735174,8.004684787010774e-05
r_3728,-93.5611069736624,0.00010907377145485952
r_3729,-82.15121284244243,5.4097941756481305e-05
r_3730,-86.71517928399273,9.452372614759952e-05
r_3731,-20.537807947101363,3.744595233001746e-05
r_3732,-86.71517730652609,9.822679567150772e-05
r_3733,-93.56111354111768,8.443171827821061e-05
r_3734,-91.27914008596731,8.457279182039201e-05
r_3735,-20.537812219562205,3.170892159687355e-05
r_3736,-91.27915229299875,9.376398520544171e-05
r_3737,-98.12507998266797,7.704948075115681e-05
r_3738,-95.84310164470523,6.888054485898465e-05
r_3739,-13.69041519556486,2.1107925931573845e-05
r_3740,-79.86778211358096,7.002836355241016e-05
r_3741,-13.69041519556486,2.1107925931573845e-05
r_3742,-84.43174001020957,4.560923116514459e-05
r_3743,-13.690414585213311,1.363422143185744e-05
r_3744,-13.69041519556486,1.2145844266342465e-05
r_3745,-13.690413364510214,1.3634219612868037e-05
r_3746,-13.690413364510214,1.830037399486173e-05
r_3747,-57.04946557545975,5.0666534662013873e-05
r_3748,-54.767497613473566,3.6641431506723166e-05
r_3749,-61.61342530314278,6.10229471931234e-05
r_3750,-59.331451237641666,5.731782948714681e-05
r_3751,-50.20206892618511,2.659760502865538e-05
r_3752,-47.92008814681605,2.780284012260381e-05
r_3753,-54.766021940001444,4.072010415256955e-05
r_3754,-52.48404482274179,4.1732160752872005e-05
r_3755,78.89885719635721,5.319521005731076e-05
r_3756,76.6168812998006,6.34178431937471e-05
r_3757,83.46282241720482,5.409794539446011e-05
r_3758,81.18084285853918,3.1714796932647005e-05
r_3759,111.40184755523372,6.417694385163486e-05
r_3760,107.97887516547677,4.876704406342469e-05
r_3761,118.24777280349717,5.1732477004406974e-05
r_3762,114.82480529655307,4.8767051339382306e-05
r_3763,118.24777524490337,5.17900480190292e-05
r_3764,114.82481140006855,5.019747550250031e-05
r_3765,121.49894855314132,6.681607919745147e-05
r_3766,118.07597738408766,6.0729216784238815e-05
r_3767,128.3448896705455,5.5819644330767915e-05
r_3768,124.92191239797593,4.688199260272086e-05
r_3769,128.34488478773312,5.5926320783328265e-05
r_3770,124.92191361867926,8.443171827821061e-05
r_3771,135.1908136981059,5.93517797824461e-05
r_3772,131.76784130834847,6.573687278432772e-05
r_3773,-20.533870657728777,1.8300372175872326e-05
r_3774,-119.79993751430443,7.461283530574292e-05
r_3775,-20.533870047377228,1.7263348127016798e-05
r_3776,-126.64586154186482,4.399614772410132e-05
r_3777,-20.533870657728777,6.072922133171232e-06
r_3778,-20.53386882667413,1.2145844266342465e-05
r_3779,-20.533870047377228,0.0
r_3780,-20.53386882667413,1.2145844266342465e-05
r_3781,30.806711942789136,2.8601989470189437e-05
r_3782,130.0727757476098,9.121845505433157e-05
r_3783,140.34167094422406,6.45473919576034e-05
r_3784,136.91871320290426,7.287506014108658e-05
r_3785,30.806711942789136,3.953646228183061e-05
r_3786,136.91870343727948,9.452373342355713e-05
r_3787,147.18760839951852,6.905339250806719e-05
r_3788,143.7646408925744,7.72040439187549e-05
r_3789,-320.04745448484834,8.772092405706644e-05
r_3790,-310.3490563141312,9.452373342355713e-05
r_3791,-339.4442850059693,6.417694385163486e-05
r_3792,-329.745872186815,7.32014887034893e-05
r_3793,-339.4442874473755,6.83593752910383e-05
r_3794,-329.7458575383774,7.221776468213648e-05
r_3795,-358.8410959958408,8.799229544820264e-05
r_3796,-349.1426831766865,6.45473919576034e-05
r_3797,-316.57192489398204,6.21959989075549e-05
r_3798,-306.8735145162339,4.200354669592343e-05
r_3799,-335.96874442877504,5.031606997363269e-05
r_3800,-326.2703303889178,5.704746945411898e-05
r_3801,-335.96873954596265,6.332378688966855e-05
r_3802,-326.2703340510271,5.8530134992906824e-05
r_3803,-355.36555541864675,5.842821337864734e-05
r_3804,-345.66715358582024,4.2215859139105305e-05
r_3805,-368.5396059394501,7.59881513658911e-05
r_3806,,
r_3807,-387.93643401916535,4.9959435273194686e-05
r_3808,-378.23802608282347,4.688199260272086e-05
r_3809,-387.93642913635273,6.34178431937471e-05
r_3810,-378.23802364141704,6.332378688966855e-05
r_3811,-407.3332364641154,5.126952601131052e-05
r_3812,-397.634835851992,6.686066626571119e-05
r_3813,-344.27948805868346,7.113673200365156e-05
r_3814,-334.58107401882603,6.0925194702576846e-05
r_3815,-363.67630148996074,5.459150270326063e-05
r_3816,-353.9778972157285,5.3083047532709315e-05
r_3817,-363.67630148996074,5.17900480190292e-05
r_3818,-353.9778984364316,7.704947347519919e-05
r_3819,-383.0731246868632,5.9351776144467294e-05
r_3820,-373.37471797122504,7.3759161750786e-05
r_3821,58.187115236280945,1.7089843822759576e-05
r_3822,339.4409490513401,6.545291398651898e-05
r_3823,58.1871134052263,6.072922133171232e-06
r_3824,358.8377539376958,3.417968764551915e-05
r_3825,58.1871109638201,1.3524486348615028e-05
r_3826,58.1871146259294,1.3524485439120326e-05
r_3827,58.18711157417165,1.2145843356847763e-05
r_3828,58.1871109638201,1.8218765035271645e-05
r_3829,-372.65606278529737,4.882812572759576e-05
r_3830,-361.24616865407717,4.560923116514459e-05
r_3831,-395.4758437235192,5.453688572742976e-05
r_3832,-384.06595935792376,5.96023237449117e-05
r_3833,-395.4758425028161,5.308305117068812e-05
