rxn num,lv,uv,ldGr,udGr
279,-1000.0,1000.0,-136.475072,64.765817
280,0.0,73.401036,-1466.58509,-888.438736
281,-1000.0,1000.0,-352.056937,225.502342
282,0.0,0.0,-290.658182,-39.133667
283,-1000.0,1000.0,-132.601065,72.376686
284,-1000.0,1000.0,-104.550986,73.812266
285,-1000.0,1000.0,-71.498111,62.439377
286,-479.632848,0.0,-104.048585,97.749014
287,-1000.0,999.976,-351.301112,225.695439
288,-1000.0,1000.0,-351.301162,225.615684
289,0.0,294.828725,-351.614661,225.132356
290,-1000.0,1000.0,-351.301101,225.69545
291,-256.810812,1000.0,-87.318683,83.287095
292,0.0,0.0,-inf,inf
293,0.0,0.0,-136.475028,64.765843
294,-999.9981,1000.0,-137.904668,49.182855
295,0.0,0.0,-277.919512,92.961577
296,-1000.0,1000.0,-54.043055,95.230086
297,-1000.0,1000.0,-54.043077,95.230137
298,-1000.0,1000.0,-95.072586,53.899253
299,-1000.0,1000.0,-95.07247,53.899154
300,0.036634,317.045234,-107.481904,-0.05
301,0.0,0.0,-74.277043,108.260652
302,0.000634,146.220126,-177.986848,-0.05
303,0.000634,146.220126,-85.21623,-0.05
304,0.0,146.220126,-112.938263,19.878413
305,-643.039712,-1.072683,0.05,29.384491
306,-999.999366,146.220126,-69.777787,90.980649
307,0.0,1000.0,-147.102073,23.801942
308,6.445971,577.353234,-80.181399,-0.05
309,2.213498,450.783491,-81.474546,-0.05
310,-1000.0,1000.0,-136.01415,69.45512
311,1e-05,148.936814,-164.950322,-0.05
312,0.0,0.0,-112.078749,12.380346
313,0.0,1000.0,-396.667607,-84.482788
314,-1000.0,1000.0,-2.278796,307.924063
315,0.0,0.0,-225.749065,155.273411
316,0.0,0.0,-97.641779,107.17093
317,7.0204,59.294268,-inf,inf
318,7.0204,59.255068,-inf,inf
319,0.0,1000.0,-87.318632,83.287082
320,0.0,1000.0,-172.652487,-8.906791
321,0.0,0.0,-inf,inf
322,-1000.0,1000.0,-39.845181,51.931193
323,-1000.0,0.0,-138.32703,65.065172
324,-1000.0,1000.0,-160.828476,10.366129
325,-515.248529,0.0,-inf,inf
326,0.0,0.0,-164.950367,24.994403
327,-224.284996,1000.0,-135.091935,118.325038
328,-1000.0,1000.0,-135.09189,118.324955
329,-1000.0,1000.0,-135.091958,118.325008
330,-285.453632,1000.0,-135.09201,118.325071
331,-1000.0,1000.0,-135.091971,118.325055
332,1e-05,51.056757,-13.509533,-0.05
333,0.0,0.0,-357.598342,-114.233497
334,-1000.0,1000.0,-inf,inf
335,-1000.0,1000.0,-inf,inf
336,-999.9999,1000.0,-81.613693,112.497891
337,-1000.0,1000.0,-99.912495,153.479985
338,-1000.0,1000.0,-101.348074,116.079874
339,0.0,0.0,-137.72902,127.882897
340,-1000.0,1000.0,-103.84933,78.650939
341,-1000.0,1000.0,-141.253398,106.232345
342,-999.9981,0.0,-141.253382,120.27742
343,-515.20247,1000.0,-143.926933,15.270469
344,-1000.0,1000.0,-113.19505,21.268606
345,-1000.0,1000.0,-70.032846,62.447581
346,-1000.0,1000.0,-58.946007,32.257638
347,-1000.0,1000.0,-58.946003,32.257634
348,1.072683,643.039712,-132.794316,-0.05
349,-1000.0,1000.0,-195.17335,7.385046
350,-999.9999,1000.0,-184.573233,40.589913
351,0.0,0.0,-79.394167,141.941149
352,-515.248529,0.0,-130.184542,72.322469
353,-1000.0,1000.0,-81.613717,112.497962
354,-0.0,1000.0,-196.510819,29.21199
355,0.0,0.0,-164.95025,24.994317
356,1e-05,148.936814,-164.95034,-0.05
357,-1000.0,1000.0,-inf,inf
358,-1000.0,1000.0,-inf,inf
359,-1000.0,999.7639,-327.792383,219.492296
360,-1000.0,1000.0,-104.387914,72.71433
361,-1000.0,1000.0,-45.363013,45.738789
362,-996.262209,1000.0,-72.471701,102.991354
